diff,expected_message,prompt_style,inference_message
"diff --git a/thin/base/db/base/src/main/java/org/jbundle/thin/base/db/Constants.java b/thin/base/db/base/src/main/java/org/jbundle/thin/base/db/Constants.java
index <HASH>..<HASH> 100644
--- a/thin/base/db/base/src/main/java/org/jbundle/thin/base/db/Constants.java
+++ b/thin/base/db/base/src/main/java/org/jbundle/thin/base/db/Constants.java
@@ -146,7 +146,6 @@ public interface Constants extends Constant
     public static final int PREVIOUS_RECORD = -1;
     /**
      * The TEMP_KEY_AREA are a temporary copy of the fields that belong to a key.
-     * @see FILE_KEY_AREA.
      */
     public static final int TEMP_KEY_AREA = 1;",Update external repo to include correct soap archives,conventional,refactor: Remove unnecessary reference to FILE_KEY_AREA in Constants file
"diff --git a/thin/base/db/base/src/main/java/org/jbundle/thin/base/db/Constants.java b/thin/base/db/base/src/main/java/org/jbundle/thin/base/db/Constants.java
index <HASH>..<HASH> 100644
--- a/thin/base/db/base/src/main/java/org/jbundle/thin/base/db/Constants.java
+++ b/thin/base/db/base/src/main/java/org/jbundle/thin/base/db/Constants.java
@@ -146,7 +146,6 @@ public interface Constants extends Constant
     public static final int PREVIOUS_RECORD = -1;
     /**
      * The TEMP_KEY_AREA are a temporary copy of the fields that belong to a key.
-     * @see FILE_KEY_AREA.
      */
     public static final int TEMP_KEY_AREA = 1;",Update external repo to include correct soap archives,imperative,Remove reference to FILE_KEY_AREA in Constants.java.
"diff --git a/thin/base/db/base/src/main/java/org/jbundle/thin/base/db/Constants.java b/thin/base/db/base/src/main/java/org/jbundle/thin/base/db/Constants.java
index <HASH>..<HASH> 100644
--- a/thin/base/db/base/src/main/java/org/jbundle/thin/base/db/Constants.java
+++ b/thin/base/db/base/src/main/java/org/jbundle/thin/base/db/Constants.java
@@ -146,7 +146,6 @@ public interface Constants extends Constant
     public static final int PREVIOUS_RECORD = -1;
     /**
      * The TEMP_KEY_AREA are a temporary copy of the fields that belong to a key.
-     * @see FILE_KEY_AREA.
      */
     public static final int TEMP_KEY_AREA = 1;",Update external repo to include correct soap archives,minimal,Remove reference to FILE_KEY_AREA in Constants.java
"diff --git a/thin/base/db/base/src/main/java/org/jbundle/thin/base/db/Constants.java b/thin/base/db/base/src/main/java/org/jbundle/thin/base/db/Constants.java
index <HASH>..<HASH> 100644
--- a/thin/base/db/base/src/main/java/org/jbundle/thin/base/db/Constants.java
+++ b/thin/base/db/base/src/main/java/org/jbundle/thin/base/db/Constants.java
@@ -146,7 +146,6 @@ public interface Constants extends Constant
     public static final int PREVIOUS_RECORD = -1;
     /**
      * The TEMP_KEY_AREA are a temporary copy of the fields that belong to a key.
-     * @see FILE_KEY_AREA.
      */
     public static final int TEMP_KEY_AREA = 1;",Update external repo to include correct soap archives,detailed,Remove reference to FILE_KEY_AREA in Constants.java
"diff --git a/src/test/java/com/brettonw/bag/BagArrayTest.java b/src/test/java/com/brettonw/bag/BagArrayTest.java
index <HASH>..<HASH> 100644
--- a/src/test/java/com/brettonw/bag/BagArrayTest.java
+++ b/src/test/java/com/brettonw/bag/BagArrayTest.java
@@ -182,7 +182,7 @@ public class BagArrayTest {
         BagObject bagObject = new BagObject ()
                 .put (""a"", new BagArray ()
                         .add (new BagObject ()
-                            .put (""x"", ""y"")
+                                .put (""x"", ""y"")
                         )
                 );
         AppTest.report (bagObject.getString (""a/#first/x""), ""y"", ""Hierarchical indexing of arrays using strings - 1"");",and a teensy bit more cleanup,zero_shot,Fix indentation issue in BagArrayTest.java.
"diff --git a/src/test/java/com/brettonw/bag/BagArrayTest.java b/src/test/java/com/brettonw/bag/BagArrayTest.java
index <HASH>..<HASH> 100644
--- a/src/test/java/com/brettonw/bag/BagArrayTest.java
+++ b/src/test/java/com/brettonw/bag/BagArrayTest.java
@@ -182,7 +182,7 @@ public class BagArrayTest {
         BagObject bagObject = new BagObject ()
                 .put (""a"", new BagArray ()
                         .add (new BagObject ()
-                            .put (""x"", ""y"")
+                                .put (""x"", ""y"")
                         )
                 );
         AppTest.report (bagObject.getString (""a/#first/x""), ""y"", ""Hierarchical indexing of arrays using strings - 1"");",and a teensy bit more cleanup,conventional,fix: Correct indentation in BagArrayTest.java
"diff --git a/src/test/java/com/brettonw/bag/BagArrayTest.java b/src/test/java/com/brettonw/bag/BagArrayTest.java
index <HASH>..<HASH> 100644
--- a/src/test/java/com/brettonw/bag/BagArrayTest.java
+++ b/src/test/java/com/brettonw/bag/BagArrayTest.java
@@ -182,7 +182,7 @@ public class BagArrayTest {
         BagObject bagObject = new BagObject ()
                 .put (""a"", new BagArray ()
                         .add (new BagObject ()
-                            .put (""x"", ""y"")
+                                .put (""x"", ""y"")
                         )
                 );
         AppTest.report (bagObject.getString (""a/#first/x""), ""y"", ""Hierarchical indexing of arrays using strings - 1"");",and a teensy bit more cleanup,imperative,Fix indentation issue in BagArrayTest.java
"diff --git a/src/test/java/com/brettonw/bag/BagArrayTest.java b/src/test/java/com/brettonw/bag/BagArrayTest.java
index <HASH>..<HASH> 100644
--- a/src/test/java/com/brettonw/bag/BagArrayTest.java
+++ b/src/test/java/com/brettonw/bag/BagArrayTest.java
@@ -182,7 +182,7 @@ public class BagArrayTest {
         BagObject bagObject = new BagObject ()
                 .put (""a"", new BagArray ()
                         .add (new BagObject ()
-                            .put (""x"", ""y"")
+                                .put (""x"", ""y"")
                         )
                 );
         AppTest.report (bagObject.getString (""a/#first/x""), ""y"", ""Hierarchical indexing of arrays using strings - 1"");",and a teensy bit more cleanup,minimal,Fix indentation in BagArrayTest.java
"diff --git a/src/test/java/com/brettonw/bag/BagArrayTest.java b/src/test/java/com/brettonw/bag/BagArrayTest.java
index <HASH>..<HASH> 100644
--- a/src/test/java/com/brettonw/bag/BagArrayTest.java
+++ b/src/test/java/com/brettonw/bag/BagArrayTest.java
@@ -182,7 +182,7 @@ public class BagArrayTest {
         BagObject bagObject = new BagObject ()
                 .put (""a"", new BagArray ()
                         .add (new BagObject ()
-                            .put (""x"", ""y"")
+                                .put (""x"", ""y"")
                         )
                 );
         AppTest.report (bagObject.getString (""a/#first/x""), ""y"", ""Hierarchical indexing of arrays using strings - 1"");",and a teensy bit more cleanup,detailed,Fix indentation issue in BagArrayTest.java
"diff --git a/emoji/src/main/java/com/vanniktech/emoji/EmojiManager.java b/emoji/src/main/java/com/vanniktech/emoji/EmojiManager.java
index <HASH>..<HASH> 100644
--- a/emoji/src/main/java/com/vanniktech/emoji/EmojiManager.java
+++ b/emoji/src/main/java/com/vanniktech/emoji/EmojiManager.java
@@ -71,7 +71,7 @@ import static com.vanniktech.emoji.Utils.checkNotNull;
     // No instances apart from singleton.
   }
 
-  static EmojiManager getInstance() {
+  public static EmojiManager getInstance() {
     return INSTANCE;
   }",Expose instance so that can access replaceWithImages from external packages (#<I>),zero_shot,Make getInstance method public in EmojiManager.
"diff --git a/emoji/src/main/java/com/vanniktech/emoji/EmojiManager.java b/emoji/src/main/java/com/vanniktech/emoji/EmojiManager.java
index <HASH>..<HASH> 100644
--- a/emoji/src/main/java/com/vanniktech/emoji/EmojiManager.java
+++ b/emoji/src/main/java/com/vanniktech/emoji/EmojiManager.java
@@ -71,7 +71,7 @@ import static com.vanniktech.emoji.Utils.checkNotNull;
     // No instances apart from singleton.
   }
 
-  static EmojiManager getInstance() {
+  public static EmojiManager getInstance() {
     return INSTANCE;
   }",Expose instance so that can access replaceWithImages from external packages (#<I>),conventional,fix: Change visibility of getInstance method to public
"diff --git a/emoji/src/main/java/com/vanniktech/emoji/EmojiManager.java b/emoji/src/main/java/com/vanniktech/emoji/EmojiManager.java
index <HASH>..<HASH> 100644
--- a/emoji/src/main/java/com/vanniktech/emoji/EmojiManager.java
+++ b/emoji/src/main/java/com/vanniktech/emoji/EmojiManager.java
@@ -71,7 +71,7 @@ import static com.vanniktech.emoji.Utils.checkNotNull;
     // No instances apart from singleton.
   }
 
-  static EmojiManager getInstance() {
+  public static EmojiManager getInstance() {
     return INSTANCE;
   }",Expose instance so that can access replaceWithImages from external packages (#<I>),imperative,Make getInstance method public in EmojiManager.
"diff --git a/emoji/src/main/java/com/vanniktech/emoji/EmojiManager.java b/emoji/src/main/java/com/vanniktech/emoji/EmojiManager.java
index <HASH>..<HASH> 100644
--- a/emoji/src/main/java/com/vanniktech/emoji/EmojiManager.java
+++ b/emoji/src/main/java/com/vanniktech/emoji/EmojiManager.java
@@ -71,7 +71,7 @@ import static com.vanniktech.emoji.Utils.checkNotNull;
     // No instances apart from singleton.
   }
 
-  static EmojiManager getInstance() {
+  public static EmojiManager getInstance() {
     return INSTANCE;
   }",Expose instance so that can access replaceWithImages from external packages (#<I>),minimal,Update getInstance method to be public.
"diff --git a/emoji/src/main/java/com/vanniktech/emoji/EmojiManager.java b/emoji/src/main/java/com/vanniktech/emoji/EmojiManager.java
index <HASH>..<HASH> 100644
--- a/emoji/src/main/java/com/vanniktech/emoji/EmojiManager.java
+++ b/emoji/src/main/java/com/vanniktech/emoji/EmojiManager.java
@@ -71,7 +71,7 @@ import static com.vanniktech.emoji.Utils.checkNotNull;
     // No instances apart from singleton.
   }
 
-  static EmojiManager getInstance() {
+  public static EmojiManager getInstance() {
     return INSTANCE;
   }",Expose instance so that can access replaceWithImages from external packages (#<I>),detailed,Change method visibility to public in EmojiManager getInstance() for easier access.
"diff --git a/android/src/com/google/zxing/client/android/ViewfinderView.java b/android/src/com/google/zxing/client/android/ViewfinderView.java
index <HASH>..<HASH> 100755
--- a/android/src/com/google/zxing/client/android/ViewfinderView.java
+++ b/android/src/com/google/zxing/client/android/ViewfinderView.java
@@ -155,7 +155,11 @@ public final class ViewfinderView extends View {
   }
 
   public void drawViewfinder() {
-    resultBitmap = null;
+    Bitmap resultBitmap = this.resultBitmap;
+    this.resultBitmap = null;
+    if (resultBitmap != null) {
+      resultBitmap.recycle();
+    }
     invalidate();
   }","Fixed potential bug in not recycling bitmaps that I spied from BS+

git-svn-id: <URL>",zero_shot,Refactor drawViewfinder method to properly handle resultBitmap recycling.
"diff --git a/android/src/com/google/zxing/client/android/ViewfinderView.java b/android/src/com/google/zxing/client/android/ViewfinderView.java
index <HASH>..<HASH> 100755
--- a/android/src/com/google/zxing/client/android/ViewfinderView.java
+++ b/android/src/com/google/zxing/client/android/ViewfinderView.java
@@ -155,7 +155,11 @@ public final class ViewfinderView extends View {
   }
 
   public void drawViewfinder() {
-    resultBitmap = null;
+    Bitmap resultBitmap = this.resultBitmap;
+    this.resultBitmap = null;
+    if (resultBitmap != null) {
+      resultBitmap.recycle();
+    }
     invalidate();
   }","Fixed potential bug in not recycling bitmaps that I spied from BS+

git-svn-id: <URL>",conventional,fix: Fix memory leak in drawViewfinder method
"diff --git a/android/src/com/google/zxing/client/android/ViewfinderView.java b/android/src/com/google/zxing/client/android/ViewfinderView.java
index <HASH>..<HASH> 100755
--- a/android/src/com/google/zxing/client/android/ViewfinderView.java
+++ b/android/src/com/google/zxing/client/android/ViewfinderView.java
@@ -155,7 +155,11 @@ public final class ViewfinderView extends View {
   }
 
   public void drawViewfinder() {
-    resultBitmap = null;
+    Bitmap resultBitmap = this.resultBitmap;
+    this.resultBitmap = null;
+    if (resultBitmap != null) {
+      resultBitmap.recycle();
+    }
     invalidate();
   }","Fixed potential bug in not recycling bitmaps that I spied from BS+

git-svn-id: <URL>",imperative,Refactor resultBitmap handling in drawViewfinder()
"diff --git a/android/src/com/google/zxing/client/android/ViewfinderView.java b/android/src/com/google/zxing/client/android/ViewfinderView.java
index <HASH>..<HASH> 100755
--- a/android/src/com/google/zxing/client/android/ViewfinderView.java
+++ b/android/src/com/google/zxing/client/android/ViewfinderView.java
@@ -155,7 +155,11 @@ public final class ViewfinderView extends View {
   }
 
   public void drawViewfinder() {
-    resultBitmap = null;
+    Bitmap resultBitmap = this.resultBitmap;
+    this.resultBitmap = null;
+    if (resultBitmap != null) {
+      resultBitmap.recycle();
+    }
     invalidate();
   }","Fixed potential bug in not recycling bitmaps that I spied from BS+

git-svn-id: <URL>",minimal,Refactor resultBitmap handling in drawViewfinder method
"diff --git a/android/src/com/google/zxing/client/android/ViewfinderView.java b/android/src/com/google/zxing/client/android/ViewfinderView.java
index <HASH>..<HASH> 100755
--- a/android/src/com/google/zxing/client/android/ViewfinderView.java
+++ b/android/src/com/google/zxing/client/android/ViewfinderView.java
@@ -155,7 +155,11 @@ public final class ViewfinderView extends View {
   }
 
   public void drawViewfinder() {
-    resultBitmap = null;
+    Bitmap resultBitmap = this.resultBitmap;
+    this.resultBitmap = null;
+    if (resultBitmap != null) {
+      resultBitmap.recycle();
+    }
     invalidate();
   }","Fixed potential bug in not recycling bitmaps that I spied from BS+

git-svn-id: <URL>",detailed,Refactored drawViewfinder method to properly handle recycling of resultBitmap.
"diff --git a/sentry-core/src/main/java/io/sentry/core/Sentry.java b/sentry-core/src/main/java/io/sentry/core/Sentry.java
index <HASH>..<HASH> 100644
--- a/sentry-core/src/main/java/io/sentry/core/Sentry.java
+++ b/sentry-core/src/main/java/io/sentry/core/Sentry.java
@@ -35,9 +35,10 @@ public final class Sentry {
     }
     IHub hub = currentHub.get();
     if (hub == null) {
-      currentHub.set(mainHub.clone());
+      hub = mainHub.clone();
+      currentHub.set(hub);
     }
-    return currentHub.get();
+    return hub;
   }
 
   /**",Avoid getting a threadlocal twice. (getsentry/sentry-android#<I>),zero_shot,Refactor currentHub initialization in Sentry.java for better readability.
"diff --git a/sentry-core/src/main/java/io/sentry/core/Sentry.java b/sentry-core/src/main/java/io/sentry/core/Sentry.java
index <HASH>..<HASH> 100644
--- a/sentry-core/src/main/java/io/sentry/core/Sentry.java
+++ b/sentry-core/src/main/java/io/sentry/core/Sentry.java
@@ -35,9 +35,10 @@ public final class Sentry {
     }
     IHub hub = currentHub.get();
     if (hub == null) {
-      currentHub.set(mainHub.clone());
+      hub = mainHub.clone();
+      currentHub.set(hub);
     }
-    return currentHub.get();
+    return hub;
   }
 
   /**",Avoid getting a threadlocal twice. (getsentry/sentry-android#<I>),conventional,fix: Corrected initialization of hub in Sentry class
"diff --git a/sentry-core/src/main/java/io/sentry/core/Sentry.java b/sentry-core/src/main/java/io/sentry/core/Sentry.java
index <HASH>..<HASH> 100644
--- a/sentry-core/src/main/java/io/sentry/core/Sentry.java
+++ b/sentry-core/src/main/java/io/sentry/core/Sentry.java
@@ -35,9 +35,10 @@ public final class Sentry {
     }
     IHub hub = currentHub.get();
     if (hub == null) {
-      currentHub.set(mainHub.clone());
+      hub = mainHub.clone();
+      currentHub.set(hub);
     }
-    return currentHub.get();
+    return hub;
   }
 
   /**",Avoid getting a threadlocal twice. (getsentry/sentry-android#<I>),imperative,Refactor setting current hub to improve readability and consistency
"diff --git a/sentry-core/src/main/java/io/sentry/core/Sentry.java b/sentry-core/src/main/java/io/sentry/core/Sentry.java
index <HASH>..<HASH> 100644
--- a/sentry-core/src/main/java/io/sentry/core/Sentry.java
+++ b/sentry-core/src/main/java/io/sentry/core/Sentry.java
@@ -35,9 +35,10 @@ public final class Sentry {
     }
     IHub hub = currentHub.get();
     if (hub == null) {
-      currentHub.set(mainHub.clone());
+      hub = mainHub.clone();
+      currentHub.set(hub);
     }
-    return currentHub.get();
+    return hub;
   }
 
   /**",Avoid getting a threadlocal twice. (getsentry/sentry-android#<I>),minimal,Refactor currentHub initialization in Sentry class
"diff --git a/sentry-core/src/main/java/io/sentry/core/Sentry.java b/sentry-core/src/main/java/io/sentry/core/Sentry.java
index <HASH>..<HASH> 100644
--- a/sentry-core/src/main/java/io/sentry/core/Sentry.java
+++ b/sentry-core/src/main/java/io/sentry/core/Sentry.java
@@ -35,9 +35,10 @@ public final class Sentry {
     }
     IHub hub = currentHub.get();
     if (hub == null) {
-      currentHub.set(mainHub.clone());
+      hub = mainHub.clone();
+      currentHub.set(hub);
     }
-    return currentHub.get();
+    return hub;
   }
 
   /**",Avoid getting a threadlocal twice. (getsentry/sentry-android#<I>),detailed,Refactor currentHub handling to improve readability and consistency.
"diff --git a/plugins/storage/hbase/src/test/java/org/mwg/StorageTest.java b/plugins/storage/hbase/src/test/java/org/mwg/StorageTest.java
index <HASH>..<HASH> 100644
--- a/plugins/storage/hbase/src/test/java/org/mwg/StorageTest.java
+++ b/plugins/storage/hbase/src/test/java/org/mwg/StorageTest.java
@@ -1,11 +1,8 @@
 package org.mwg;
 
-import javafx.util.Callback;
-import org.junit.Test;
 import org.mwg.core.scheduler.NoopScheduler;
 import org.mwg.plugin.Job;
 
-import java.io.File;
 import java.io.IOException;
 
 public class StorageTest {",delete unused dependency test (failure on bench server),zero_shot,Remove unnecessary imports and code in StorageTest.java.
"diff --git a/plugins/storage/hbase/src/test/java/org/mwg/StorageTest.java b/plugins/storage/hbase/src/test/java/org/mwg/StorageTest.java
index <HASH>..<HASH> 100644
--- a/plugins/storage/hbase/src/test/java/org/mwg/StorageTest.java
+++ b/plugins/storage/hbase/src/test/java/org/mwg/StorageTest.java
@@ -1,11 +1,8 @@
 package org.mwg;
 
-import javafx.util.Callback;
-import org.junit.Test;
 import org.mwg.core.scheduler.NoopScheduler;
 import org.mwg.plugin.Job;
 
-import java.io.File;
 import java.io.IOException;
 
 public class StorageTest {",delete unused dependency test (failure on bench server),conventional,refactor: Remove unused imports and variables in StorageTest class
"diff --git a/plugins/storage/hbase/src/test/java/org/mwg/StorageTest.java b/plugins/storage/hbase/src/test/java/org/mwg/StorageTest.java
index <HASH>..<HASH> 100644
--- a/plugins/storage/hbase/src/test/java/org/mwg/StorageTest.java
+++ b/plugins/storage/hbase/src/test/java/org/mwg/StorageTest.java
@@ -1,11 +1,8 @@
 package org.mwg;
 
-import javafx.util.Callback;
-import org.junit.Test;
 import org.mwg.core.scheduler.NoopScheduler;
 import org.mwg.plugin.Job;
 
-import java.io.File;
 import java.io.IOException;
 
 public class StorageTest {",delete unused dependency test (failure on bench server),imperative,Remove unnecessary imports and clean up code in StorageTest class
"diff --git a/plugins/storage/hbase/src/test/java/org/mwg/StorageTest.java b/plugins/storage/hbase/src/test/java/org/mwg/StorageTest.java
index <HASH>..<HASH> 100644
--- a/plugins/storage/hbase/src/test/java/org/mwg/StorageTest.java
+++ b/plugins/storage/hbase/src/test/java/org/mwg/StorageTest.java
@@ -1,11 +1,8 @@
 package org.mwg;
 
-import javafx.util.Callback;
-import org.junit.Test;
 import org.mwg.core.scheduler.NoopScheduler;
 import org.mwg.plugin.Job;
 
-import java.io.File;
 import java.io.IOException;
 
 public class StorageTest {",delete unused dependency test (failure on bench server),minimal,Remove unnecessary imports and code in StorageTest.java
"diff --git a/plugins/storage/hbase/src/test/java/org/mwg/StorageTest.java b/plugins/storage/hbase/src/test/java/org/mwg/StorageTest.java
index <HASH>..<HASH> 100644
--- a/plugins/storage/hbase/src/test/java/org/mwg/StorageTest.java
+++ b/plugins/storage/hbase/src/test/java/org/mwg/StorageTest.java
@@ -1,11 +1,8 @@
 package org.mwg;
 
-import javafx.util.Callback;
-import org.junit.Test;
 import org.mwg.core.scheduler.NoopScheduler;
 import org.mwg.plugin.Job;
 
-import java.io.File;
 import java.io.IOException;
 
 public class StorageTest {",delete unused dependency test (failure on bench server),detailed,Remove unnecessary imports and unused code in StorageTest.java
"diff --git a/rest/src/main/java/org/opennms/newts/rest/NewtsDaemon.java b/rest/src/main/java/org/opennms/newts/rest/NewtsDaemon.java
index <HASH>..<HASH> 100644
--- a/rest/src/main/java/org/opennms/newts/rest/NewtsDaemon.java
+++ b/rest/src/main/java/org/opennms/newts/rest/NewtsDaemon.java
@@ -75,7 +75,6 @@ public class NewtsDaemon {
         }
 
         File pidFile = new File(cmdLine.getPidFilename());
-        pidFile.deleteOnExit();
 
         // Daemonize?
         if (cmdLine.isDaemon()) {","NEWTS-<I>: remove redundant deleteOnExit

No need; Gressil does this for us",zero_shot,Remove deletion of pid file on exit in NewtsDaemon.java.
"diff --git a/rest/src/main/java/org/opennms/newts/rest/NewtsDaemon.java b/rest/src/main/java/org/opennms/newts/rest/NewtsDaemon.java
index <HASH>..<HASH> 100644
--- a/rest/src/main/java/org/opennms/newts/rest/NewtsDaemon.java
+++ b/rest/src/main/java/org/opennms/newts/rest/NewtsDaemon.java
@@ -75,7 +75,6 @@ public class NewtsDaemon {
         }
 
         File pidFile = new File(cmdLine.getPidFilename());
-        pidFile.deleteOnExit();
 
         // Daemonize?
         if (cmdLine.isDaemon()) {","NEWTS-<I>: remove redundant deleteOnExit

No need; Gressil does this for us",conventional,refactor: Remove unnecessary deletion of pid file on exit in NewtsDaemon
"diff --git a/rest/src/main/java/org/opennms/newts/rest/NewtsDaemon.java b/rest/src/main/java/org/opennms/newts/rest/NewtsDaemon.java
index <HASH>..<HASH> 100644
--- a/rest/src/main/java/org/opennms/newts/rest/NewtsDaemon.java
+++ b/rest/src/main/java/org/opennms/newts/rest/NewtsDaemon.java
@@ -75,7 +75,6 @@ public class NewtsDaemon {
         }
 
         File pidFile = new File(cmdLine.getPidFilename());
-        pidFile.deleteOnExit();
 
         // Daemonize?
         if (cmdLine.isDaemon()) {","NEWTS-<I>: remove redundant deleteOnExit

No need; Gressil does this for us",imperative,Remove deletion of PID file on exit
"diff --git a/rest/src/main/java/org/opennms/newts/rest/NewtsDaemon.java b/rest/src/main/java/org/opennms/newts/rest/NewtsDaemon.java
index <HASH>..<HASH> 100644
--- a/rest/src/main/java/org/opennms/newts/rest/NewtsDaemon.java
+++ b/rest/src/main/java/org/opennms/newts/rest/NewtsDaemon.java
@@ -75,7 +75,6 @@ public class NewtsDaemon {
         }
 
         File pidFile = new File(cmdLine.getPidFilename());
-        pidFile.deleteOnExit();
 
         // Daemonize?
         if (cmdLine.isDaemon()) {","NEWTS-<I>: remove redundant deleteOnExit

No need; Gressil does this for us",minimal,Remove unnecessary deletion of pid file on exit
"diff --git a/rest/src/main/java/org/opennms/newts/rest/NewtsDaemon.java b/rest/src/main/java/org/opennms/newts/rest/NewtsDaemon.java
index <HASH>..<HASH> 100644
--- a/rest/src/main/java/org/opennms/newts/rest/NewtsDaemon.java
+++ b/rest/src/main/java/org/opennms/newts/rest/NewtsDaemon.java
@@ -75,7 +75,6 @@ public class NewtsDaemon {
         }
 
         File pidFile = new File(cmdLine.getPidFilename());
-        pidFile.deleteOnExit();
 
         // Daemonize?
         if (cmdLine.isDaemon()) {","NEWTS-<I>: remove redundant deleteOnExit

No need; Gressil does this for us",detailed,Remove deletion of pid file on exit in NewtsDaemon class
"diff --git a/src/org/citygml4j/model/common/association/Associable.java b/src/org/citygml4j/model/common/association/Associable.java
index <HASH>..<HASH> 100644
--- a/src/org/citygml4j/model/common/association/Associable.java
+++ b/src/org/citygml4j/model/common/association/Associable.java
@@ -1,5 +1,7 @@
 package org.citygml4j.model.common.association;
 
-public interface Associable {
+import org.citygml4j.model.common.base.ModelObject;
+
+public interface Associable extends ModelObject {
 
 }",ensured that only ModelObjects can be Associables,zero_shot,Refactor Associable interface to extend ModelObject.
"diff --git a/src/org/citygml4j/model/common/association/Associable.java b/src/org/citygml4j/model/common/association/Associable.java
index <HASH>..<HASH> 100644
--- a/src/org/citygml4j/model/common/association/Associable.java
+++ b/src/org/citygml4j/model/common/association/Associable.java
@@ -1,5 +1,7 @@
 package org.citygml4j.model.common.association;
 
-public interface Associable {
+import org.citygml4j.model.common.base.ModelObject;
+
+public interface Associable extends ModelObject {
 
 }",ensured that only ModelObjects can be Associables,conventional,refactor: Update Associable interface to extend ModelObject
"diff --git a/src/org/citygml4j/model/common/association/Associable.java b/src/org/citygml4j/model/common/association/Associable.java
index <HASH>..<HASH> 100644
--- a/src/org/citygml4j/model/common/association/Associable.java
+++ b/src/org/citygml4j/model/common/association/Associable.java
@@ -1,5 +1,7 @@
 package org.citygml4j.model.common.association;
 
-public interface Associable {
+import org.citygml4j.model.common.base.ModelObject;
+
+public interface Associable extends ModelObject {
 
 }",ensured that only ModelObjects can be Associables,imperative,Update Associable interface to extend ModelObject
"diff --git a/src/org/citygml4j/model/common/association/Associable.java b/src/org/citygml4j/model/common/association/Associable.java
index <HASH>..<HASH> 100644
--- a/src/org/citygml4j/model/common/association/Associable.java
+++ b/src/org/citygml4j/model/common/association/Associable.java
@@ -1,5 +1,7 @@
 package org.citygml4j.model.common.association;
 
-public interface Associable {
+import org.citygml4j.model.common.base.ModelObject;
+
+public interface Associable extends ModelObject {
 
 }",ensured that only ModelObjects can be Associables,minimal,Update Associable interface to extend ModelObject.
"diff --git a/src/org/citygml4j/model/common/association/Associable.java b/src/org/citygml4j/model/common/association/Associable.java
index <HASH>..<HASH> 100644
--- a/src/org/citygml4j/model/common/association/Associable.java
+++ b/src/org/citygml4j/model/common/association/Associable.java
@@ -1,5 +1,7 @@
 package org.citygml4j.model.common.association;
 
-public interface Associable {
+import org.citygml4j.model.common.base.ModelObject;
+
+public interface Associable extends ModelObject {
 
 }",ensured that only ModelObjects can be Associables,detailed,Refactor Associable interface to extend ModelObject.
"diff --git a/plugin/src/main/java/io/fabric8/maven/plugin/util/KubernetesResourceUtil.java b/plugin/src/main/java/io/fabric8/maven/plugin/util/KubernetesResourceUtil.java
index <HASH>..<HASH> 100644
--- a/plugin/src/main/java/io/fabric8/maven/plugin/util/KubernetesResourceUtil.java
+++ b/plugin/src/main/java/io/fabric8/maven/plugin/util/KubernetesResourceUtil.java
@@ -118,6 +118,7 @@ public class KubernetesResourceUtil {
     static {
         String mapping[] =
             {
+                ""service"", ""Service"",
                 ""svc"", ""Service"",
                 ""rc"", ""ReplicationController"",
                 ""rs"", ""ReplicaSet""",lets allow 'service' as a file kind in addition to 'svc',zero_shot,"Add support for mapping ""service"" to ""Service"" in KubernetesResourceUtil."
"diff --git a/plugin/src/main/java/io/fabric8/maven/plugin/util/KubernetesResourceUtil.java b/plugin/src/main/java/io/fabric8/maven/plugin/util/KubernetesResourceUtil.java
index <HASH>..<HASH> 100644
--- a/plugin/src/main/java/io/fabric8/maven/plugin/util/KubernetesResourceUtil.java
+++ b/plugin/src/main/java/io/fabric8/maven/plugin/util/KubernetesResourceUtil.java
@@ -118,6 +118,7 @@ public class KubernetesResourceUtil {
     static {
         String mapping[] =
             {
+                ""service"", ""Service"",
                 ""svc"", ""Service"",
                 ""rc"", ""ReplicationController"",
                 ""rs"", ""ReplicaSet""",lets allow 'service' as a file kind in addition to 'svc',conventional,"feat: Add mapping for ""service"" to ""Service"" in KubernetesResourceUtil"
"diff --git a/plugin/src/main/java/io/fabric8/maven/plugin/util/KubernetesResourceUtil.java b/plugin/src/main/java/io/fabric8/maven/plugin/util/KubernetesResourceUtil.java
index <HASH>..<HASH> 100644
--- a/plugin/src/main/java/io/fabric8/maven/plugin/util/KubernetesResourceUtil.java
+++ b/plugin/src/main/java/io/fabric8/maven/plugin/util/KubernetesResourceUtil.java
@@ -118,6 +118,7 @@ public class KubernetesResourceUtil {
     static {
         String mapping[] =
             {
+                ""service"", ""Service"",
                 ""svc"", ""Service"",
                 ""rc"", ""ReplicationController"",
                 ""rs"", ""ReplicaSet""",lets allow 'service' as a file kind in addition to 'svc',imperative,"Add mapping for ""service"" to ""Service"" in KubernetesResourceUtil."
